State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Andhra Pradesh,KRISHNA,2013,Rabi       ,Rice,98951,402236,1260.8,6452529.2,18939.61,1.060588235
Andhra Pradesh,KRISHNA,2014,Kharif     ,Rice,235212,788901,1260.8,42550788.8,124896.04,0.382608696
Andhra Pradesh,KRISHNA,2014,Rabi       ,Rice,52830,209894,1260.8,35519983.2,104259.06,0.390416667
Andhra Pradesh,KRISHNA,2014,Whole Year ,Rice,288042,998795,1260.8,4263812.8,12515.24,0.595217391
Andhra Pradesh,KURNOOL,1997,Kharif     ,Rice,66300,176900,1260.8,494691.6,1452.03,4.682380952
Andhra Pradesh,KURNOOL,1997,Rabi       ,Rice,9000,23900,1260.8,26575322.8,78004.49,0.848823529
Andhra Pradesh,KURNOOL,1998,Kharif     ,Rice,75100,221700,3151.5,7275533.2,21355.31,0.797857143
Andhra Pradesh,KURNOOL,1998,Rabi       ,Rice,20900,44500,3151.5,3015474.8,8851.09,12.85714286
Andhra Pradesh,KURNOOL,1999,Kharif     ,Rice,81640,225431,3151.5,18019539.2,52891.36,0.261428571
Andhra Pradesh,KURNOOL,1999,Rabi       ,Rice,12430,35695,3151.5,4095161.2,12020.21,0.045555556
Andhra Pradesh,KURNOOL,2000,Kharif     ,Rice,93188,307427,3151.5,9017278.4,26467.72,0.484285714
Andhra Pradesh,KURNOOL,2000,Rabi       ,Rice,13909,38083,3151.5,87170054.4,255863.52,5304.749286
Andhra Pradesh,KURNOOL,2001,Kharif     ,Rice,43617,121779,3151.5,1086701.2,3189.71,1.61
Andhra Pradesh,KURNOOL,2001,Rabi       ,Rice,38162,98534,3151.5,29343.6,86.13,0.937777778
Andhra Pradesh,KURNOOL,2002,Kharif     ,Rice,47948,100499,3151.5,73309.6,215.18,17
Andhra Pradesh,KURNOOL,2002,Rabi       ,Rice,10974,24856,3151.5,1097371.6,3221.03,2.93
Andhra Pradesh,KURNOOL,2003,Kharif     ,Rice,34618,100635,3151.5,693674.8,2036.09,0.62
Andhra Pradesh,KURNOOL,2003,Rabi       ,Rice,4966,11377,3151.5,215087.6,631.33,0.505
Andhra Pradesh,KURNOOL,2004,Kharif     ,Rice,61465,210702,3151.5,114311.6,335.53,0.81
Andhra Pradesh,KURNOOL,2004,Rabi       ,Rice,12058,37549,3151.5,11877439.6,34862.93,1.856923077
Andhra Pradesh,KURNOOL,2005,Kharif     ,Rice,88555,292586,3151.5,5700760,16733,2.116153846
Andhra Pradesh,KURNOOL,2005,Rabi       ,Rice,20079,65980,3151.5,17261743.2,50667.06,1.937142857
Andhra Pradesh,KURNOOL,2006,Kharif     ,Rice,80692,270238,3151.5,326336.4,957.87,0.467272727
Andhra Pradesh,KURNOOL,2006,Rabi       ,Rice,12475,36764,3151.5,608608,1786.4,64.83
Andhra Pradesh,KURNOOL,2007,Kharif     ,Rice,90000,332000,3151.5,108581.2,318.71,11.718
Andhra Pradesh,KURNOOL,2007,Rabi       ,Rice,19000,51000,3151.5,11142071.2,32704.46,25.51785714
Andhra Pradesh,KURNOOL,2008,Kharif     ,Rice,84066,279856,3151.5,4050.8,11.89,5.56
Andhra Pradesh,KURNOOL,2008,Rabi       ,Rice,27383,97073,3151.5,366152.8,1074.74,1.997857143
Andhra Pradesh,KURNOOL,2009,Kharif     ,Rice,81908,256454,6552.7,946998,2779.65,1.151666667
Andhra Pradesh,KURNOOL,2009,Rabi       ,Rice,44772,157911,6552.7,85066.8,249.69,0.803333333
Andhra Pradesh,KURNOOL,2010,Kharif     ,Rice,104110,291475,6552.7,513167.2,1506.26,11.26714286
Andhra Pradesh,KURNOOL,2010,Rabi       ,Rice,32967,105626,6552.7,745841.2,2189.21,0.796666667
Andhra Pradesh,KURNOOL,2011,Kharif     ,Rice,91984,333882,6552.7,174283.2,511.56,0.598571429
Andhra Pradesh,KURNOOL,2011,Rabi       ,Rice,14738,46042,6552.7,731416.4,2146.87,6.008571429
Andhra Pradesh,KURNOOL,2012,Kharif     ,Rice,72625,276774,6552.7,45744.4,134.27,0.61
Andhra Pradesh,KURNOOL,2012,Rabi       ,Rice,16840,60102,6552.7,419010.8,1229.89,7.553333333
Andhra Pradesh,KURNOOL,2013,Kharif     ,Rice,92596,340383,6552.7,5038.8,14.79,0.45
Andhra Pradesh,KURNOOL,2013,Rabi       ,Rice,32298,118017,6552.7,1701237.2,4993.51,1.457142857
Andhra Pradesh,KURNOOL,2014,Kharif     ,Rice,91569,361514,6552.7,462482.8,1357.49,4.58
Andhra Pradesh,KURNOOL,2014,Rabi       ,Rice,23329,82748,6552.7,86054.8,252.59,0.68
Andhra Pradesh,KURNOOL,2014,Whole Year ,Rice,114898,444262,6552.7,191474.4,562.02,0.755714286
Andhra Pradesh,PRAKASAM,1997,Kharif     ,Rice,62000,124300,6552.7,2050396.4,6018.37,7.738571429
Andhra Pradesh,PRAKASAM,1997,Rabi       ,Rice,74200,222100,6552.7,683300.8,2005.64,0.635714286
Andhra Pradesh,PRAKASAM,1998,Kharif     ,Rice,72100,206700,6552.7,10413717.6,30566.58,1.51
Andhra Pradesh,PRAKASAM,1998,Rabi       ,Rice,73800,248900,6552.7,130613.6,383.38,0.575714286
Andhra Pradesh,PRAKASAM,1999,Kharif     ,Rice,70189,190583,6552.7,278912.4,818.67,0.871428571
Andhra Pradesh,PRAKASAM,1999,Rabi       ,Rice,54885,129541,6552.7,88821.2,260.71,0.881428571
Andhra Pradesh,PRAKASAM,2000,Kharif     ,Rice,50601,156559,6552.7,8200.4,24.07,2.328
Andhra Pradesh,PRAKASAM,2000,Rabi       ,Rice,96893,316840,6552.7,511882.8,1502.49,3.302857143
Andhra Pradesh,PRAKASAM,2001,Kharif     ,Rice,40841,134204,6552.7,391544.4,1149.27,6.547142857
Andhra Pradesh,PRAKASAM,2001,Rabi       ,Rice,106540,385888,6552.7,73309.6,215.18,0.61
Andhra Pradesh,PRAKASAM,2002,Kharif     ,Rice,19256,46927,6552.7,135850,398.75,5.624285714
Andhra Pradesh,PRAKASAM,2002,Rabi       ,Rice,46223,104325,6552.7,423555.6,1243.23,1.605
Andhra Pradesh,PRAKASAM,2003,Kharif     ,Rice,14621,41992,2152.5,814013.2,2389.31,1.595294118
Andhra Pradesh,PRAKASAM,2003,Rabi       ,Rice,31497,79278,2152.5,257472.8,755.74,0.756923077
Andhra Pradesh,PRAKASAM,2004,Kharif     ,Rice,27435,95446,2152.5,17290,50.75,0.436666667
Andhra Pradesh,PRAKASAM,2004,Rabi       ,Rice,66134,220491,2152.5,586674.4,1722.02,1.10375
Andhra Pradesh,PRAKASAM,2005,Kharif     ,Rice,54390,144351,2152.5,284050,833.75,0.24
Andhra Pradesh,PRAKASAM,2005,Rabi       ,Rice,95020,340932,2152.5,5335.2,15.66,0.7
Andhra Pradesh,PRAKASAM,2006,Kharif     ,Rice,41191,124809,2152.5,2432060.8,7138.64,12448.06222
Andhra Pradesh,PRAKASAM,2006,Rabi       ,Rice,79875,297215,2152.5,19760,58,0.37
Andhra Pradesh,PRAKASAM,2007,Kharif     ,Rice,47000,173000,2152.5,6358175.2,18662.66,0.890555556
Andhra Pradesh,PRAKASAM,2007,Rabi       ,Rice,80000,287000,2152.5,928522.4,2725.42,1.449444444
Andhra Pradesh,PRAKASAM,2008,Kharif     ,Rice,47434,167774,2152.5,2300656.8,6752.94,0.875
Andhra Pradesh,PRAKASAM,2008,Rabi       ,Rice,83957,314503,2152.5,2979511.6,8745.53,1.128571429
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Rice,32959,117730,2152.5,489850.4,1437.82,0.422
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Rice,96240,371390,2152.5,87536.8,256.94,0.465
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Rice,48878,143300,2152.5,60472120.8,177499.14,13.24705882
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Rice,107903,376150,2152.5,2302040,6757,0.774666667
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Rice,39122,134932,2152.5,1019912.4,2993.67,0.24
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Rice,79396,292098,2152.5,3805677.2,11170.51,2.634
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Rice,17820,64027,2152.5,5129597.2,15056.51,0.600588235
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Rice,33942,125959,2152.5,979206.8,2874.19,8.453846154
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Rice,58034,213391,2152.5,81213.6,238.38,0.5075
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Rice,80544,318874,2152.5,269625.2,791.41,0.61
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Rice,31764,121783,2152.5,920816,2702.8,0.312857143
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Rice,73533,284132,2152.5,749595.6,2200.23,0.4075
Andhra Pradesh,PRAKASAM,2014,Whole Year ,Rice,105297,405915,2152.5,75878.4,222.72,0.516
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Rice,48700,127600,2152.5,911924,2676.7,0.70625
Andhra Pradesh,SPSR NELLORE,1997,Rabi       ,Rice,182100,544600,2152.5,31438061.2,92277.71,18.95944444
Andhra Pradesh,SPSR NELLORE,1998,Kharif     ,Rice,44700,133400,2152.5,1274026,3739.55,0.91
Andhra Pradesh,SPSR NELLORE,1998,Rabi       ,Rice,183300,542300,2152.5,34022570.4,99863.82,0.667222222
Andhra Pradesh,SPSR NELLORE,1999,Kharif     ,Rice,45768,136695,2152.5,41990197.6,123250.58,1.751111111
Andhra Pradesh,SPSR NELLORE,1999,Rabi       ,Rice,152441,407231,2152.5,143306732.4,420637.17,3.22
Andhra Pradesh,SPSR NELLORE,2000,Kharif     ,Rice,55041,171563,2152.5,398027656,1168299.8,1.781666667
Andhra Pradesh,SPSR NELLORE,2000,Rabi       ,Rice,132867,367510,2152.5,4742.4,13.92,0.4575
Andhra Pradesh,SPSR NELLORE,2001,Kharif     ,Rice,34297,108413,2152.5,177840,522,4.971428571
Andhra Pradesh,SPSR NELLORE,2001,Rabi       ,Rice,176106,597352,2152.5,9921990,29123.25,0.741111111
Andhra Pradesh,SPSR NELLORE,2002,Kharif     ,Rice,45511,149276,2152.5,369709.6,1085.18,0.575714286
Andhra Pradesh,SPSR NELLORE,2002,Rabi       ,Rice,173384,522579,2152.5,122018,358.15,1.035
Andhra Pradesh,SPSR NELLORE,2003,Kharif     ,Rice,17885,49756,2152.5,79040,232,0.481666667
Andhra Pradesh,SPSR NELLORE,2003,Rabi       ,Rice,137031,364368,2152.5,2662561.2,7815.21,75.314375
Andhra Pradesh,SPSR NELLORE,2004,Kharif     ,Rice,19326,56432,2152.5,14721.2,43.21,0.71
Andhra Pradesh,SPSR NELLORE,2004,Rabi       ,Rice,167421,576933,2152.5,1260984.4,3701.27,1.569444444
Andhra Pradesh,SPSR NELLORE,2005,Kharif     ,Rice,18036,55190,2152.5,5817146.4,17074.62,0.402222222
Andhra Pradesh,SPSR NELLORE,2005,Rabi       ,Rice,189671,713732,2152.5,1493065.6,4382.48,0.649090909
Andhra Pradesh,SPSR NELLORE,2006,Kharif     ,Rice,60057,197167,2152.5,36306233.6,106566.88,1.870555556
Andhra Pradesh,SPSR NELLORE,2006,Rabi       ,Rice,181863,659617,2201.8,7796734.32,19835.28,0.746086957
Andhra Pradesh,SPSR NELLORE,2007,Kharif     ,Rice,46000,162000,2201.8,771140.58,1961.82,0.707826087
Andhra Pradesh,SPSR NELLORE,2007,Rabi       ,Rice,188000,695000,2201.8,4449181.86,11318.94,13.74652174
Andhra Pradesh,SPSR NELLORE,2008,Kharif     ,Rice,65233,233795,2201.8,183180.38,466.02,0.423333333
Andhra Pradesh,SPSR NELLORE,2008,Rabi       ,Rice,191854,763003,2201.8,2147858.94,5464.26,5672.116522
Andhra Pradesh,SPSR NELLORE,2009,Kharif     ,Rice,67894,220248,2201.8,173734.81,441.99,0.41173913
Andhra Pradesh,SPSR NELLORE,2009,Rabi       ,Rice,198993,783833,2201.8,1530182.34,3892.86,0.636956522
Andhra Pradesh,SPSR NELLORE,2010,Kharif     ,Rice,69873,228485,2201.8,247919.68,630.72,0.470454545
Andhra Pradesh,SPSR NELLORE,2010,Rabi       ,Rice,200990,777027,2201.8,7805330.85,19857.15,9.13173913
Andhra Pradesh,SPSR NELLORE,2011,Kharif     ,Rice,53137,195269,2201.8,1087620.24,2766.96,0.502727273
Andhra Pradesh,SPSR NELLORE,2011,Rabi       ,Rice,201435,836157,2201.8,2091610.04,5321.16,0.613913043
Andhra Pradesh,SPSR NELLORE,2012,Kharif     ,Rice,53866,214710,2201.8,549435.01,1397.79,4.622380952
Andhra Pradesh,SPSR NELLORE,2012,Rabi       ,Rice,197403,811721,2201.8,944981.52,2404.08,0.548947368
Andhra Pradesh,SPSR NELLORE,2013,Kharif     ,Rice,32241,115455,2201.8,781647.45,1988.55,2.322173913
Andhra Pradesh,SPSR NELLORE,2013,Rabi       ,Rice,192652,795653,2201.8,11310910.88,28775.52,0.532173913
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Rice,62232,232561,2201.8,8145265.24,20721.96,8.062608696
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Rice,178491,736454,2201.8,30378757.33,77285.07,0.479565217
Andhra Pradesh,SPSR NELLORE,2014,Whole Year ,Rice,240723,969015,2201.8,59137758.6,150449.4,1.094782609
Andhra Pradesh,SRIKAKULAM,1997,Kharif     ,Rice,185700,278500,2201.8,31271629.02,79556.58,1.990434783
Andhra Pradesh,SRIKAKULAM,1997,Rabi       ,Rice,600,2100,2201.8,190396583.2,484378.38,1.501304348
Andhra Pradesh,SRIKAKULAM,1998,Kharif     ,Rice,194400,370700,2201.8,1607126.59,4088.61,0.485217391
Andhra Pradesh,SRIKAKULAM,1998,Rabi       ,Rice,2000,7500,2201.8,1133574.53,2883.87,0.502727273
Andhra Pradesh,SRIKAKULAM,1999,Kharif     ,Rice,189027,323525,2201.8,3089125.91,7858.89,40.43478261
Andhra Pradesh,SRIKAKULAM,1999,Rabi       ,Rice,1703,5867,2201.8,950394.15,2417.85,3.409130435
Andhra Pradesh,SRIKAKULAM,2000,Kharif     ,Rice,207461,399155,2201.8,300984.68,765.72,4.436521739
Andhra Pradesh,SRIKAKULAM,2000,Rabi       ,Rice,1100,2012,2201.8,145716.49,370.71,0.573913043
Andhra Pradesh,SRIKAKULAM,2001,Kharif     ,Rice,178771,393654,2201.8,1165307.4,2964.6,0.667391304
Andhra Pradesh,SRIKAKULAM,2001,Rabi       ,Rice,1584,3594,2201.8,8098780.3,20603.7,1.256818182
Andhra Pradesh,SRIKAKULAM,2002,Kharif     ,Rice,153148,267550,3879.3,164501.5,418.5,1.21
Andhra Pradesh,SRIKAKULAM,2002,Rabi       ,Rice,632,1602,3879.3,206953.5,526.5,7.44
Andhra Pradesh,SRIKAKULAM,2003,Kharif     ,Rice,188219,421799,3879.3,29185.75,74.25,0.44
Andhra Pradesh,SRIKAKULAM,2003,Rabi       ,Rice,2204,4496,3879.3,5655879.96,14388.84,0.32
Andhra Pradesh,SRIKAKULAM,2004,Kharif     ,Rice,190795,448561,3879.3,2650596.75,6743.25,4868.07
Andhra Pradesh,SRIKAKULAM,2004,Rabi       ,Rice,2198,5743,3879.3,37145.5,94.5,1.47
Andhra Pradesh,SRIKAKULAM,2005,Kharif     ,Rice,153521,271425,3879.3,106554.52,271.08,1.76
Andhra Pradesh,SRIKAKULAM,2005,Rabi       ,Rice,4237,10105,3879.3,979261.51,2491.29,0.91
Andhra Pradesh,SRIKAKULAM,2006,Kharif     ,Rice,193994,491775,3879.3,106130,270,0.58
Andhra Pradesh,SRIKAKULAM,2006,Rabi       ,Rice,3425,7223,3879.3,106130,270,1.07
Andhra Pradesh,SRIKAKULAM,2007,Kharif     ,Rice,201000,613000,3879.3,4298265,10935,2.38
Andhra Pradesh,SRIKAKULAM,2007,Rabi       ,Rice,2000,6000,3879.3,1720685.69,4377.51,2.69
Andhra Pradesh,SRIKAKULAM,2008,Kharif     ,Rice,203172,408376,3879.3,141683.55,360.45,51.27
Andhra Pradesh,SRIKAKULAM,2008,Rabi       ,Rice,2667,6190,2914.6,8696398.33,22124.07,0.831428571
Andhra Pradesh,SRIKAKULAM,2009,Kharif     ,Rice,177058,371822,2914.6,4143951.98,10542.42,10.36285714
Andhra Pradesh,SRIKAKULAM,2009,Rabi       ,Rice,2708,6407,2914.6,21056828.78,53569.62,0.193571429
Andhra Pradesh,SRIKAKULAM,2010,Kharif     ,Rice,205853,167482,2914.6,4403439.83,11202.57,0.056666667
Andhra Pradesh,SRIKAKULAM,2010,Rabi       ,Rice,7098,16822,2914.6,9488340.39,24138.81,0.491428571
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Rice,208239,399240,2914.6,98173964.55,249759.45,5581.025714
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Rice,2178,4593,2914.6,506452.36,1288.44,1.61
Andhra Pradesh,SRIKAKULAM,2012,Kharif     ,Rice,205859,520823,2914.6,33112.56,84.24,0.975
Andhra Pradesh,SRIKAKULAM,2012,Rabi       ,Rice,2884,7870,2914.6,90104.37,229.23,17
Andhra Pradesh,SRIKAKULAM,2013,Kharif     ,Rice,199717,347108,2914.6,1195448.32,3041.28,3.159285714
Andhra Pradesh,SRIKAKULAM,2013,Rabi       ,Rice,3425,8158,2914.6,734525.73,1868.67,0.37
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Rice,205485,434806,2914.6,268402.77,682.83,0.255
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Rice,4730,12866,2914.6,92333.1,234.9,0.815
Andhra Pradesh,SRIKAKULAM,2014,Whole Year ,Rice,210215,447672,2914.6,12897448.25,32811.75,2.081538462
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif     ,Rice,95600,79700,2914.6,6157768.73,15665.67,2.292857143
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Rice,2700,8700,2914.6,18066297.64,45961.56,2.097142857
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Rice,114900,141300,2914.6,277211.56,705.24,0.374545455
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Rice,3800,14100,2914.6,613431.4,1560.6,88.2225
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Rice,103372,134010,2914.6,104962.57,267.03,11.79636364
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Rice,3053,10836,2914.6,11878281.86,30218.94,24.25785714
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Rice,115239,183345,2914.6,4669.72,11.88,5.57
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Rice,2969,6683,2914.6,421442.23,1072.17,1.999285714
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Rice,86579,145020,6200.3,1023623.85,2604.15,1.245
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Rice,3744,7589,6200.3,92439.23,235.17,0.78
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Rice,61964,61344,6200.3,564505.47,1436.13,11.16285714
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Rice,2028,3121,6200.3,2865.51,7.29,0.515
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Rice,84676,136836,6200.3,791199.15,2012.85,0.8
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Rice,3961,7811,6200.3,189972.7,483.3,0.635714286
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Rice,95187,160771,6200.3,807224.78,2053.62,5.765714286
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Rice,2621,3701,6200.3,48819.8,124.2,0.616666667
Andhra Pradesh,VISAKHAPATANAM,2005,Kharif     ,Rice,84808,125007,6200.3,449460.55,1143.45,6.76
Andhra Pradesh,VISAKHAPATANAM,2005,Rabi       ,Rice,3821,7073,6200.3,1765684.81,4491.99,1.448571429
Andhra Pradesh,VISAKHAPATANAM,2006,Kharif     ,Rice,93133,178070,6200.3,473021.41,1203.39,4.556666667
Andhra Pradesh,VISAKHAPATANAM,2006,Rabi       ,Rice,2614,5301,6200.3,1946318.07,4951.53,6.858571429
Andhra Pradesh,VISAKHAPATANAM,2007,Kharif     ,Rice,96000,195000,6200.3,747367.46,1901.34,0.654285714
Andhra Pradesh,VISAKHAPATANAM,2007,Rabi       ,Rice,3000,6000,6200.3,10876414.66,27670.14,1.605714286
Andhra Pradesh,VISAKHAPATANAM,2008,Kharif     ,Rice,99378,167253,6200.3,416984.77,1060.83,1.755714286
Andhra Pradesh,VISAKHAPATANAM,2008,Rabi       ,Rice,2679,5090,6200.3,138393.52,352.08,0.588571429
Andhra Pradesh,VISAKHAPATANAM,2009,Kharif     ,Rice,65447,69112,6200.3,110162.94,280.26,0.888571429
Andhra Pradesh,VISAKHAPATANAM,2009,Rabi       ,Rice,2974,4509,6200.3,8490.4,21.6,2.372
Andhra Pradesh,VISAKHAPATANAM,2010,Kharif     ,Rice,110289,192378,6200.3,553998.6,1409.4,3.415714286
Andhra Pradesh,VISAKHAPATANAM,2010,Rabi       ,Rice,7262,9383,6200.3,426854.86,1085.94,6.39
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Rice,109505,166766,6200.3,76307.47,194.13,0.636
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Rice,2617,2973,6200.3,154737.54,393.66,5.284285714
Andhra Pradesh,VISAKHAPATANAM,2012,Kharif     ,Rice,98718,141562,1434.5875,6898.45,17.55,2
Andhra Pradesh,VISAKHAPATANAM,2012,Rabi       ,Rice,5046,10274,1434.5875,18042.1,45.9,2.76
Andhra Pradesh,VISAKHAPATANAM,2013,Kharif     ,Rice,98637,171530,1434.5875,29928.66,76.14,29.25
Andhra Pradesh,VISAKHAPATANAM,2013,Rabi       ,Rice,6759,13126,1434.5875,1273.56,3.24,0.58
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Rice,98190,159755,1434.5875,22287.3,56.7,2.69
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Rice,7238,18052,1434.5875,234971.82,597.78,12812.4475
Andhra Pradesh,VISAKHAPATANAM,2014,Whole Year ,Rice,105428,177807,1434.5875,318.39,0.81,0.67
Andhra Pradesh,VIZIANAGARAM,1997,Kharif     ,Rice,130500,185600,1434.5875,37888.41,96.39,5.14
Andhra Pradesh,VIZIANAGARAM,1997,Rabi       ,Rice,1000,3200,1434.5875,1167.43,2.97,3.305
Andhra Pradesh,VIZIANAGARAM,1998,Kharif     ,Rice,133000,295600,1434.5875,14115.29,35.91,0.676666667
Andhra Pradesh,VIZIANAGARAM,1998,Rabi       ,Rice,3600,13300,1434.5875,95304.74,242.46,2.125
Andhra Pradesh,VIZIANAGARAM,1999,Kharif     ,Rice,132185,250846,1434.5875,318.39,0.81,1
Andhra Pradesh,VIZIANAGARAM,1999,Rabi       ,Rice,1985,6943,1434.5875,260336.89,662.31,0.553333333
Andhra Pradesh,VIZIANAGARAM,2000,Kharif     ,Rice,129907,214347,1434.5875,1485.82,3.78,13.07
Andhra Pradesh,VIZIANAGARAM,2000,Rabi       ,Rice,2163,5996,1434.5875,6686.19,17.01,1.333333333
Andhra Pradesh,VIZIANAGARAM,2001,Kharif     ,Rice,106296,199624,1434.5875,13160.12,33.48,3.325
Andhra Pradesh,VIZIANAGARAM,2001,Rabi       ,Rice,3864,10085,1434.5875,6792.32,17.28,6.023333333
Andhra Pradesh,VIZIANAGARAM,2002,Kharif     ,Rice,93995,115426,1434.5875,2700371.72,6869.88,2.61
Andhra Pradesh,VIZIANAGARAM,2002,Rabi       ,Rice,594,1558,1434.5875,296951.74,755.46,83
Andhra Pradesh,VIZIANAGARAM,2003,Kharif     ,Rice,108694,228366,1434.5875,38737.45,98.55,18.29
Andhra Pradesh,VIZIANAGARAM,2003,Rabi       ,Rice,4382,10679,1434.5875,335264.67,852.93,0.763333333
Andhra Pradesh,VIZIANAGARAM,2004,Kharif     ,Rice,125205,291352,2318.1,814760.01,2072.79,1.864117647
Andhra Pradesh,VIZIANAGARAM,2004,Rabi       ,Rice,2370,3979,2318.1,326562.01,830.79,0.83
Andhra Pradesh,VIZIANAGARAM,2005,Kharif     ,Rice,94336,131127,2318.1,15494.98,39.42,0.606666667
Andhra Pradesh,VIZIANAGARAM,2005,Rabi       ,Rice,3750,9529,2318.1,538822.01,1370.79,0.776666667
Andhra Pradesh,VIZIANAGARAM,2006,Kharif     ,Rice,117452,281532,2318.1,305123.75,776.25,0.24
Andhra Pradesh,VIZIANAGARAM,2006,Rabi       ,Rice,1000,1803,2318.1,3714.55,9.45,0.69
Andhra Pradesh,VIZIANAGARAM,2007,Kharif     ,Rice,124000,362000,2318.1,2570044.08,6538.32,13592.12778
Andhra Pradesh,VIZIANAGARAM,2007,Rabi       ,Rice,3000,7000,2318.1,79597.5,202.5,2.72
Andhra Pradesh,VIZIANAGARAM,2008,Kharif     ,Rice,128964,307966,2318.1,1788184.37,4549.23,0.717222222
Andhra Pradesh,VIZIANAGARAM,2008,Rabi       ,Rice,1695,4043,2318.1,4913076.09,12499.11,1.043333333
Andhra Pradesh,VIZIANAGARAM,2009,Kharif     ,Rice,104550,229801,2318.1,972681.45,2474.55,1.662777778
Andhra Pradesh,VIZIANAGARAM,2009,Rabi       ,Rice,3683,9285,2318.1,2824968.34,7186.86,0.826923077
Andhra Pradesh,VIZIANAGARAM,2010,Kharif     ,Rice,126290,325213,2318.1,509848.52,1297.08,1.16625
Andhra Pradesh,VIZIANAGARAM,2010,Rabi       ,Rice,7254,23452,2318.1,647180.74,1646.46,1.525
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Rice,123491,265106,2318.1,2465718.29,6272.91,1.315
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Rice,1078,2639,2318.1,459118.38,1168.02,0.452
Andhra Pradesh,VIZIANAGARAM,2012,Kharif     ,Rice,119079,306509,2318.1,122686.28,312.12,0.68
Andhra Pradesh,VIZIANAGARAM,2012,Rabi       ,Rice,6690,14310,2318.1,65155647.99,165759.21,13.94058824
Andhra Pradesh,VIZIANAGARAM,2013,Kharif     ,Rice,109271,270446,2318.1,2450647.83,6234.57,0.999375
Andhra Pradesh,VIZIANAGARAM,2013,Rabi       ,Rice,7507,20479,2318.1,1045911.15,2660.85,0.360769231
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Rice,119229,314526,2318.1,3728240.77,9484.83,1.941538462
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Rice,5357,17314,2318.1,6236198.8,15865.2,0.636470588
Andhra Pradesh,VIZIANAGARAM,2014,Whole Year ,Rice,124586,331840,2318.1,940736.32,2393.28,9.842142857
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Rice,247200,630400,2318.1,61343.14,156.06,0.5325
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Rice,193600,678100,2318.1,252058.75,641.25,0.615
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Rice,262000,646400,2318.1,843415.11,2145.69,0.850625
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Rice,194300,849100,2318.1,714573.29,1817.91,0.3875
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Rice,267083,685440,2318.1,83099.79,211.41,0.591666667
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Rice,193377,780930,2318.1,747261.33,1901.07,0.931333333
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Rice,272901,794415,2318.1,262990.14,669.06,13.4
